offset 305.7
#num     spill time       feild 
0         0.500000      1.000026      
1         1.500000      1.000041      
2         2.500000      1.000046      
3         3.500000      1.000035      
4         4.500000      1.000032      
5         5.500000      1.000028      
6         6.500000      1.000031      
7         7.500000      1.000026      
8         8.500000      1.000000      
9         9.500000      1.000018      
10         10.500000      1.000007      
11         11.500000      0.999950      
12         12.500000      1.000035      
13         13.500000      1.000039      
14         14.500000      1.000014      
15         15.500000      1.000004      
16         16.500000      1.000021      
17         17.500000      0.999583      
18         18.500000      0.999641      
19         19.500000      0.999908      
20         20.500000      0.999658      
21         21.500000      0.999526      
22         22.500000      0.999546      
23         23.500000      0.999526      
24         24.500000      0.999621      
25         25.500000      0.999833      
26         26.500000      0.999772      
27         27.500000      0.999678      
28         28.500000      0.999856      
29         29.500000      0.999884      
30         30.500000      0.999960      
31         31.500000      0.999837      
32         32.500000      0.999843      
33         33.500000      0.999863      
34         34.500000      0.999900      
35         35.500000      0.999788      
36         36.500000      0.999657      
37         37.500000      0.999699      
38         38.500000      0.999564      
39         39.500000      0.999474      
40         40.500000      0.999480      
41         41.500000      0.999458      
42         42.500000      0.999408      
43         43.500000      0.999495      
44         44.500000      0.999491      
45         45.500000      0.999572      
46         46.500000      0.999604      
47         47.500000      0.999576      
48         48.500000      0.999820      
49         49.500000      0.999781      
50         50.500000      1.000011      
51         51.500000      1.000054      
52         52.500000      1.000361      
53         53.500000      1.000198      
54         54.500000      1.000266      
55         55.500000      1.000358      
56         56.500000      1.000601      
57         57.500000      1.000528      
58         58.500000      1.000516      
59         59.500000      1.000495      
60         60.500000      1.000311      
61         61.500000      1.000269      
62         62.500000      1.000198      
63         63.500000      1.000144      
64         64.500000      1.000318      
65         65.500000      1.000177      
66         66.500000      1.000249      
67         67.500000      1.000241      
68         68.500000      0.999924      
69         69.500000      0.999900      
70         70.500000      0.999869      
71         71.500000      0.999894      
72         72.500000      0.999823      
73         73.500000      0.999823      
74         74.500000      0.999828      
75         75.500000      0.999847      
76         76.500000      0.999932      
77         77.500000      0.999927      
78         78.500000      0.999908      
79         79.500000      0.999889      
80         80.500000      0.999936      
81         81.500000      1.000064      
82         82.500000      1.000139      
83         83.500000      1.000007      
84         84.500000      0.999929      
85         85.500000      0.999926      
86         86.500000      0.999928      
87         87.500000      0.999965      
88         88.500000      1.000025      
89         89.500000      1.000034      
90         90.500000      1.000033      
91         91.500000      1.000021      
92         92.500000      1.000083      
93         93.500000      1.000047      
94         94.500000      1.000021      
