# offset.csv
#BH1	BH2	offset
1	1	0	
1	2	0	
1	3	0	
1	4	0	
1	5	0	
1	6	0	
1	7	0	
2	1	0	
2	2	0	
2	3	0	
2	4	0	
2	5	0	
2	6	0	
2	7	0	
3	1	-3.3	
3	2	-3.2	
3	3	-7.11655	
3	4	-2.36671	
3	5	-3.36127	
3	6	-3.03291	
3	7	-2.99658	
4	1	-3.29203	
4	2	4.0171	
4	3	-3.12952	
4	4	-3.26855	
4	5	-3.23135	
4	6	-2.87669	
4	7	-2.75937	
5	1	-2.60787	
5	2	-2.40523	
5	3	-2.62688	
5	4	-2.84936	
5	5	-2.78058	
5	6	-2.34586	
5	7	-2.20753	
6	1	-2.31677	
6	2	-2.01131	
6	3	-2.23803	
6	4	-2.40652	
6	5	-2.38763	
6	6	-1.87101	
6	7	-1.59662	
7	1	-2.26853	
7	2	-2.03453	
7	3	-2.20553	
7	4	-2.3577	
7	5	-2.27554	
7	6	-1.81046	
7	7	-1.74498	
8	1	-2.28482	
8	2	-1.88418	
8	3	-2.04181	
8	4	-2.31772	
8	5	-2.22139	
8	6	-1.77111	
8	7	-1.56821	
9	1	-1.82786	
9	2	-1.38976	
9	3	-2.09663	
9	4	-1.81794	
9	5	-1.64499	
9	6	-1.20805	
9	7	-1.23175	
10	1	0	
10	2	0	
10	3	0	
10	4	0	
10	5	0	
10	6	0	
10	7	0	
11	1	0	
11	2	0	
11	3	0	
11	4	0	
11	5	0	
11	6	0	
11	7	0	
