# offset.csv
#BH1	BH2	offset
1	1	0	
1	2	0	
1	3	0	
1	4	0	
1	5	0	
1	6	0	
1	7	0	
2	1	0	
2	2	0	
2	3	0	
2	4	0	
2	5	0	
2	6	0	
2	7	0	
3	1	-3.61919	
3	2	-3.28878	
3	3	-3.45512	
3	4	-3.49201	
3	5	-3.40665	
3	6	-3.0713	
3	7	-3.01466	
4	1	-3.4	
4	2	-2.8336	
4	3	-3.06132	
4	4	-3.33306	
4	5	-3.27892	
4	6	-2.97239	
4	7	-2.89065	
5	1	-2.63736	
5	2	-2.38395	
5	3	-2.64094	
5	4	-2.91435	
5	5	-2.81522	
5	6	-2.51634	
5	7	-2.42347	
6	1	-2.32412	
6	2	-1.99832	
6	3	-2.2333	
6	4	-2.4934	
6	5	-2.42959	
6	6	-2.05735	
6	7	-1.9989	
7	1	-2.30972	
7	2	-2.02543	
7	3	-2.2028	
7	4	-2.42101	
7	5	-2.29941	
7	6	-1.91841	
7	7	-1.85985	
8	1	-2.2541	
8	2	-1.89676	
8	3	-2.07588	
8	4	-2.30859	
8	5	-2.15471	
8	6	-1.75159	
8	7	-1.67004	
9	1	-1.76157	
9	2	-1.51597	
9	3	-1.68688	
9	4	-1.86894	
9	5	-1.71344	
9	6	-1.29961	
9	7	-1.22641	
10	1	0	
10	2	0	
10	3	0	
10	4	0	
10	5	0	
10	6	0	
10	7	0	
11	1	0	
11	2	0	
11	3	0	
11	4	0	
11	5	0	
11	6	0	
11	7	0	
