# offset.csv
#BH1	BH2	offset
1	1	0	
1	2	0	
1	3	0	
1	4	0	
1	5	0	
1	6	0	
1	7	0	
2	1	0	
2	2	0	
2	3	0	
2	4	0	
2	5	0	
2	6	0	
2	7	0	
3	1	-3.76446	
3	2	-3.11804	
3	3	-3.28375	
3	4	-3.55072	
3	5	-3.38425	
3	6	-3.01401	
3	7	-2.99152	
4	1	-3.41022	
4	2	-3.00367	
4	3	-3.16556	
4	4	-3.34132	
4	5	-3.30703	
4	6	-2.90849	
4	7	-2.90322	
5	1	-2.75216	
5	2	-2.43182	
5	3	-2.64785	
5	4	-2.88844	
5	5	-2.80062	
5	6	-2.38859	
5	7	-2.29741	
6	1	-2.3493	
6	2	-2.02975	
6	3	-2.21677	
6	4	-2.46515	
6	5	-2.33793	
6	6	-1.92969	
6	7	-1.87372	
7	1	-2.3063	
7	2	-1.95514	
7	3	-2.17434	
7	4	-2.39502	
7	5	-2.23163	
7	6	-1.8161	
7	7	-1.77234	
8	1	-2.22948	
8	2	-1.86598	
8	3	-2.13046	
8	4	-2.2826	
8	5	-2.1473	
8	6	-1.68082	
8	7	-1.6222	
9	1	-1.85543	
9	2	-1.56573	
9	3	-1.67174	
9	4	-1.7937	
9	5	-1.6726	
9	6	-1.28222	
9	7	-1.17276	
10	1	0	
10	2	0	
10	3	0	
10	4	0	
10	5	0	
10	6	0	
10	7	0	
11	1	0	
11	2	0	
11	3	0	
11	4	0	
11	5	0	
11	6	0	
11	7	0	
