# offset.csv
#BH1	BH2	offset
1	1	0	
1	2	0	
1	3	0	
1	4	0	
1	5	0	
1	6	0	
1	7	0	
2	1	0	
2	2	0	
2	3	0	
2	4	0	
2	5	0	
2	6	-0.153472	
2	7	0.646529	
3	1	-0.105661	
3	2	-0.173904	
3	3	-0.0473863	
3	4	-0.306089	
3	5	-0.0770221	
3	6	0.13647	
3	7	0.107405	
4	1	-1.48941	
4	2	-0.324941	
4	3	-0.199484	
4	4	-0.45596	
4	5	-0.311422	
4	6	-0.180774	
4	7	-0.0742749	
5	1	-0.255956	
5	2	-0.135383	
5	3	-0.101069	
5	4	-0.368	
5	5	-0.25507	
5	6	-0.051199	
5	7	0.105939	
6	1	-0.316217	
6	2	-0.11079	
6	3	-0.0716725	
6	4	-0.365616	
6	5	-0.200748	
6	6	0.0304718	
6	7	0.123063	
7	1	-0.28991	
7	2	-0.0676853	
7	3	-0.0580733	
7	4	-0.36222	
7	5	-0.126791	
7	6	0.0647207	
7	7	0.209247	
8	1	-0.346479	
8	2	-0.135107	
8	3	-0.0874928	
8	4	-0.382529	
8	5	-0.182305	
8	6	0.071374	
8	7	0.192063	
9	1	-0.656319	
9	2	-0.36929	
9	3	-0.352721	
9	4	-0.599633	
9	5	-0.346196	
9	6	-0.063008	
9	7	-0.000502373	
10	1	0	
10	2	1.13185	
10	3	0	
10	4	0	
10	5	0.926979	
10	6	0	
10	7	1.83044	
11	1	0	
11	2	0	
11	3	0	
11	4	0	
11	5	0	
11	6	0	
11	7	0	
