# offset.csv
#BH1	BH2	offset
1	1	0	
1	2	0	
1	3	0	
1	4	0	
1	5	0	
1	6	0	
1	7	0	
2	1	0	
2	2	0	
2	3	0	
2	4	0	
2	5	0	
2	6	0	
2	7	0	
3	1	0	
3	2	0	
3	3	-3.27818	
3	4	0	
3	5	-3.6828	
3	6	-3.08684	
3	7	-2.92321	
4	1	0	
4	2	0	
4	3	-3.55	
4	4	-4.39675	
4	5	-3.43694	
4	6	-3.03557	
4	7	-1.36216	
5	1	0	
5	2	-2.68579	
5	3	-3.1	
5	4	-3.07208	
5	5	-3.02523	
5	6	-2.52428	
5	7	1.11378	
6	1	-2.66626	
6	2	-2.07291	
6	3	-2.39029	
6	4	-2.64073	
6	5	-2.58318	
6	6	-2.05757	
6	7	-2.0423	
7	1	0	
7	2	-2.13095	
7	3	-2.35127	
7	4	-2.5509	
7	5	-2.39163	
7	6	-2.219	
7	7	-1.77496	
8	1	-2.4	
8	2	-2.05187	
8	3	-2.26313	
8	4	-2.47642	
8	5	-2.32404	
8	6	1.593	
8	7	-1.89411	
9	1	0	
9	2	-1.6162	
9	3	-1.81777	
9	4	-1.97315	
9	5	-2.04509	
9	6	-5.11437	
9	7	-1.5	
10	1	0	
10	2	0	
10	3	0	
10	4	0	
10	5	0	
10	6	0	
10	7	0	
11	1	0	
11	2	0	
11	3	0	
11	4	0	
11	5	0	
11	6	0	
11	7	0	
