# offset.csv
#BH1	BH2	offset
1	1	0	
1	2	0	
1	3	0	
1	4	0	
1	5	0	
1	6	0	
1	7	0	
2	1	0	
2	2	0	
2	3	0	
2	4	0	
2	5	0	
2	6	0	
2	7	0	
3	1	-3.78756	
3	2	-2.72809	
3	3	-9.81031	
3	4	-3.82406	
3	5	-3.65	
3	6	-3.29342	
3	7	-3.30118	
4	1	-3.663	
4	2	-2.68907	
4	3	-3.30171	
4	4	-3.46712	
4	5	-3.37243	
4	6	-3.14872	
4	7	-2.94798	
5	1	-3.16688	
5	2	-2.3253	
5	3	-3.00582	
5	4	-3.21211	
5	5	-3.19791	
5	6	-2.82383	
5	7	-2.66173	
6	1	-2.74538	
6	2	-1.85737	
6	3	-2.55941	
6	4	-2.78613	
6	5	-2.70152	
6	6	-2.32964	
6	7	-2.19151	
7	1	-2.52523	
7	2	-1.61125	
7	3	-2.30782	
7	4	-2.54284	
7	5	-2.4389	
7	6	-2.10432	
7	7	-1.94111	
8	1	-2.46576	
8	2	-1.53978	
8	3	-2.27475	
8	4	-2.46659	
8	5	-2.29346	
8	6	-1.94777	
8	7	-1.79547	
9	1	-1.97071	
9	2	-1.02161	
9	3	-1.80942	
9	4	-1.92647	
9	5	-1.74196	
9	6	-1.42091	
9	7	-1.2356	
10	1	0	
10	2	0	
10	3	0	
10	4	0	
10	5	0	
10	6	0	
10	7	0	
11	1	0	
11	2	0	
11	3	0	
11	4	0	
11	5	0	
11	6	0	
11	7	0	
