# offset.csv
#BH1	BH2	offset
1	1	0	
1	2	0	
1	3	0	
1	4	0	
1	5	0	
1	6	0	
1	7	0	
2	1	0	
2	2	0	
2	3	0	
2	4	0	
2	5	0	
2	6	0	
2	7	0	
3	1	0	
3	2	-0.0534726	
3	3	-0.0327381	
3	4	-0.158614	
3	5	0.00357322	
3	6	0.21669	
3	7	-9.93486	
4	1	-0.467335	
4	2	-0.292616	
4	3	-0.000468247	
4	4	-0.292195	
4	5	-0.194339	
4	6	0.0674071	
4	7	0.207671	
5	1	-0.246046	
5	2	-0.0990861	
5	3	-0.0443966	
5	4	-0.343902	
5	5	-0.13995	
5	6	0.121729	
5	7	0.174702	
6	1	-0.418915	
6	2	-0.173581	
6	3	-0.0894207	
6	4	-0.374057	
6	5	-0.227444	
6	6	0.187795	
6	7	0.515768	
7	1	-0.240497	
7	2	-0.0428755	
7	3	0.0548219	
7	4	-0.298893	
7	5	-0.0176168	
7	6	0.174919	
7	7	0.45561	
8	1	-0.451445	
8	2	-0.209996	
8	3	-0.040411	
8	4	-0.375082	
8	5	-0.123304	
8	6	0.368905	
8	7	0.26584	
9	1	-4.58649	
9	2	-0.24125	
9	3	-0.133826	
9	4	-0.4022	
9	5	-0.0843903	
9	6	0.111152	
9	7	0.212236	
10	1	0	
10	2	0	
10	3	0	
10	4	0	
10	5	0	
10	6	0	
10	7	0	
11	1	0	
11	2	0	
11	3	0	
11	4	4.72085	
11	5	0	
11	6	0	
11	7	0	
