# offset.csv
#BH1	BH2	offset
1	1	0	
1	2	0	
1	3	0	
1	4	0	
1	5	0	
1	6	0	
1	7	0	
2	1	0	
2	2	0	
2	3	0	
2	4	0	
2	5	0	
2	6	0	
2	7	0	
3	1	-3.47157	
3	2	-3.18578	
3	3	-3.59963	
3	4	-3.6239	
3	5	-3.36924	
3	6	-3.05936	
3	7	-3.052	
4	1	-3.48883	
4	2	-3.03762	
4	3	-3.14148	
4	4	-3.36858	
4	5	-3.30588	
4	6	-3.00425	
4	7	-2.95443	
5	1	-2.68416	
5	2	-2.47584	
5	3	-2.65768	
5	4	-2.98296	
5	5	-2.85043	
5	6	-2.54554	
5	7	-2.4881	
6	1	-2.26154	
6	2	-2.04778	
6	3	-2.26821	
6	4	-2.53999	
6	5	-2.43813	
6	6	-2.08693	
6	7	-2.05367	
7	1	-2.25866	
7	2	-2.07897	
7	3	-2.21719	
7	4	-2.49109	
7	5	-2.28949	
7	6	-1.93332	
7	7	-1.90537	
8	1	-2.27267	
8	2	-1.95226	
8	3	-2.11184	
8	4	-2.32151	
8	5	-2.17167	
8	6	-1.78769	
8	7	-1.70183	
9	1	-1.7486	
9	2	-1.52018	
9	3	-1.71407	
9	4	-1.90451	
9	5	-1.74464	
9	6	-1.34586	
9	7	-1.25117	
10	1	0	
10	2	0	
10	3	0	
10	4	0	
10	5	0	
10	6	0	
10	7	0	
11	1	0	
11	2	0	
11	3	0	
11	4	0	
11	5	0	
11	6	0	
11	7	0	
