# offset.csv
#BH1	BH2	offset
1	1	0	
1	2	0	
1	3	0	
1	4	0	
1	5	0	
1	6	0	
1	7	0	
2	1	0	
2	2	0	
2	3	0	
2	4	0	
2	5	0	
2	6	0	
2	7	0	
3	1	-3.69882	
3	2	-3.27551	
3	3	-3.32584	
3	4	-3.5553	
3	5	-3.41706	
3	6	-3.04673	
3	7	-3.01824	
4	1	-3.32464	
4	2	-3.06583	
4	3	-3.13634	
4	4	-3.32507	
4	5	-3.24151	
4	6	-2.93087	
4	7	-2.84013	
5	1	-2.78259	
5	2	-2.45644	
5	3	-2.62788	
5	4	-2.85343	
5	5	-2.79949	
5	6	-2.43854	
5	7	-2.31589	
6	1	-2.35791	
6	2	-2.0233	
6	3	-2.2277	
6	4	-2.45649	
6	5	-2.38788	
6	6	-1.97787	
6	7	-1.92132	
7	1	-2.28764	
7	2	-1.95966	
7	3	-2.15832	
7	4	-2.38303	
7	5	-2.25617	
7	6	-1.83557	
7	7	-1.78858	
8	1	-2.21149	
8	2	-1.86484	
8	3	-2.04954	
8	4	-2.28828	
8	5	-2.12322	
8	6	-1.72447	
8	7	-1.63292	
9	1	-1.83944	
9	2	-1.43558	
9	3	-1.6407	
9	4	-1.86327	
9	5	-1.68544	
9	6	-1.29344	
9	7	-1.18295	
10	1	0	
10	2	0	
10	3	0	
10	4	0	
10	5	0	
10	6	0	
10	7	0	
11	1	0	
11	2	0	
11	3	0	
11	4	0	
11	5	0	
11	6	0	
11	7	0	
