1	417905	6000
2	409089	6000
3	400273	6000
4	391457	6000
5	382642	6000
6	373826	6000
7	365010	6000
8	356194	6000
9	347378	6000
10	338563	6000
11	329747	6000
12	320931	6000
13	312115	6000
14	303300	6000
15	294484	6000
16	285668	6000
17	276852	6000
18	268036	6000
19	259221	6000
20	250405	6000
21	241589	6000
22	232773	6000
23	223957	6000
24	215142	6000
25	206326	6000
26	197510	6000
27	188694	6000
28	188694	1277
29	197510	1277
30	206326	1277
31	215142	1277
32	223957	1277
33	232773	1277
34	241589	1277
35	250405	1277
36	259221	1277
37	268036	1277
38	276852	1277
39	285668	1277
40	294484	1277
41	303300	1277
42	312115	1277
43	320931	1277
44	329747	1277
45	338563	1277
46	347378	1277
47	356194	1277
48	365010	1277
49	373826	1277
50	382642	1277
51	391457	1277
52	400273	1277
53	409089	1277
54	417905	1277
55	417905	-3444
56	409089	-3444
57	400273	-3444
58	391457	-3444
59	382642	-3444
60	373826	-3444
61	365010	-3444
62	356194	-3444
63	347378	-3444
64	338563	-3444
65	329747	-3444
66	320931	-3444
67	312115	-3444
68	303300	-3444
69	294484	-3444
70	285668	-3444
71	276852	-3444
72	268036	-3444
73	259221	-3444
74	250405	-3444
75	241589	-3444
76	232773	-3444
77	223957	-3444
78	215142	-3444
79	206326	-3444
80	197510	-3444
81	188694	-3444
82	188694	-8166
83	197510	-8166
84	206326	-8166
85	215142	-8166
86	223957	-8166
87	232773	-8166
88	241589	-8166
89	250405	-8166
90	259221	-8166
91	268036	-8166
92	276852	-8166
93	285668	-8166
94	294484	-8166
95	303300	-8166
96	312115	-8166
97	320931	-8166
98	329747	-8166
99	338563	-8166
100	347378	-8166
101	356194	-8166
102	365010	-8166
103	373826	-8166
104	382642	-8166
105	391457	-8166
106	400273	-8166
107	409089	-8166
108	417905	-8166
109	417905	-12888
110	409089	-12888
111	400273	-12888
112	391457	-12888
113	382642	-12888
114	373826	-12888
115	365010	-12888
116	356194	-12888
117	347378	-12888
118	338563	-12888
119	329747	-12888
120	320931	-12888
121	312115	-12888
122	303300	-12888
123	294484	-12888
124	285668	-12888
125	276852	-12888
126	268036	-12888
127	259221	-12888
128	250405	-12888
129	241589	-12888
130	232773	-12888
131	223957	-12888
132	215142	-12888
133	206326	-12888
134	197510	-12888
135	188694	-12888
136	188694	-17611
137	197510	-17611
138	206326	-17611
139	215142	-17611
140	223957	-17611
141	232773	-17611
142	241589	-17611
143	250405	-17611
144	259221	-17611
145	268036	-17611
146	276852	-17611
147	285668	-17611
148	294484	-17611
149	303300	-17611
150	312115	-17611
151	320931	-17611
152	329747	-17611
153	338563	-17611
154	347378	-17611
155	356194	-17611
156	365010	-17611
