1	421170	6000
2	414966	6000
3	408762	6000
4	402559	6000
5	396355	6000
6	390151	6000
7	383948	6000
8	377744	6000
9	371540	6000
10	365337	6000
11	359133	6000
12	352929	6000
13	346725	6000
14	340522	6000
15	334318	6000
16	328114	6000
17	321911	6000
18	315707	6000
19	309503	6000
20	303300	6000
21	297096	6000
22	290892	6000
23	284688	6000
24	278485	6000
25	272281	6000
26	266077	6000
27	259874	6000
28	253670	6000
29	247466	6000
30	241262	6000
31	235059	6000
32	228855	6000
33	222651	6000
34	216448	6000
35	210244	6000
36	204040	6000
37	197837	6000
38	191633	6000
39	185429	6000
40	185429	2666
41	191633	2666
42	197837	2666
43	204040	2666
44	210244	2666
45	216448	2666
46	222651	2666
47	228855	2666
48	235059	2666
49	241262	2666
50	247466	2666
51	253670	2666
52	259874	2666
53	266077	2666
54	272281	2666
55	278485	2666
56	284688	2666
57	290892	2666
58	297096	2666
59	303300	2666
60	309503	2666
61	315707	2666
62	321911	2666
63	328114	2666
64	334318	2666
65	340522	2666
66	346725	2666
67	352929	2666
68	359133	2666
69	365337	2666
70	371540	2666
71	377744	2666
72	383948	2666
73	390151	2666
74	396355	2666
75	402559	2666
76	408762	2666
77	414966	2666
78	421170	2666
79	421170	-666
80	414966	-666
81	408762	-666
82	402559	-666
83	396355	-666
84	390151	-666
85	383948	-666
86	377744	-666
87	371540	-666
88	365337	-666
89	359133	-666
90	352929	-666
91	346725	-666
92	340522	-666
93	334318	-666
94	328114	-666
95	321911	-666
96	315707	-666
97	309503	-666
98	303300	-666
99	297096	-666
100	290892	-666
101	284688	-666
102	278485	-666
103	272281	-666
104	266077	-666
105	259874	-666
106	253670	-666
107	247466	-666
108	241262	-666
109	235059	-666
110	228855	-666
111	222651	-666
112	216448	-666
113	210244	-666
114	204040	-666
115	197837	-666
116	191633	-666
117	185429	-666
118	185429	-4000
119	191633	-4000
120	197837	-4000
121	204040	-4000
122	210244	-4000
123	216448	-4000
124	222651	-4000
125	228855	-4000
126	235059	-4000
127	241262	-4000
128	247466	-4000
129	253670	-4000
130	259874	-4000
131	266077	-4000
132	272281	-4000
133	278485	-4000
134	284688	-4000
135	290892	-4000
136	297096	-4000
137	303300	-4000
138	309503	-4000
139	315707	-4000
140	321911	-4000
141	328114	-4000
142	334318	-4000
143	340522	-4000
144	346725	-4000
145	352929	-4000
146	359133	-4000
147	365337	-4000
148	371540	-4000
149	377744	-4000
150	383948	-4000
151	390151	-4000
152	396355	-4000
153	402559	-4000
154	408762	-4000
