1	354278	6000
2	339713	6000
3	325147	6000
4	310582	6000
5	296017	6000
6	281452	6000
7	266886	6000
8	252321	6000
9	237756	6000
10	223191	6000
11	223191	1750
12	237756	1750
13	252321	1750
14	266886	1750
15	281452	1750
16	296017	1750
17	310582	1750
18	325147	1750
19	339713	1750
20	354278	1750
21	354278	-2500
22	339713	-2500
23	325147	-2500
24	310582	-2500
25	296017	-2500
26	281452	-2500
27	266886	-2500
28	252321	-2500
29	237756	-2500
30	223191	-2500
31	223191	-6750
32	237756	-6750
33	252321	-6750
34	266886	-6750
35	281452	-6750
36	296017	-6750
37	310582	-6750
38	325147	-6750
39	339713	-6750
40	354278	-6750
41	354278	-11000
42	339713	-11000
43	325147	-11000
44	310582	-11000
45	296017	-11000
46	281452	-11000
47	266886	-11000
48	252321	-11000
49	237756	-11000
50	223191	-11000
51	223191	-15250
52	237756	-15250
53	252321	-15250
54	266886	-15250
55	281452	-15250
56	296017	-15250
57	310582	-15250
58	325147	-15250
59	339713	-15250
60	354278	-15250
61	354278	-19500
62	339713	-19500
63	325147	-19500
64	310582	-19500
65	296017	-19500
66	281452	-19500
67	266886	-19500
68	252321	-19500
69	237756	-19500
70	223191	-19500
71	223191	-23750
72	237756	-23750
73	252321	-23750
74	266886	-23750
75	281452	-23750
76	296017	-23750
77	310582	-23750
78	325147	-23750
79	339713	-23750
80	354278	-23750
81	354278	-28000
82	339713	-28000
83	325147	-28000
84	310582	-28000
85	296017	-28000
86	281452	-28000
87	266886	-28000
88	252321	-28000
89	237756	-28000
90	223191	-28000
91	208626	-28000
92	194060	-28000
93	179495	-28000
94	164930	-28000
95	150365	-28000
96	135799	-28000
97	135799	-32250
98	150365	-32250
99	164930	-32250
100	179495	-32250
101	194060	-32250
102	208626	-32250
103	223191	-32250
104	237756	-32250
105	252321	-32250
106	266886	-32250
107	281452	-32250
108	296017	-32250
109	310582	-32250
110	325147	-32250
111	339713	-32250
112	354278	-32250
113	368843	-32250
114	383408	-32250
115	397973	-32250
116	412539	-32250
117	427104	-32250
118	441669	-32250
119	456234	-32250
120	470799	-32250
121	470799	-36500
122	456234	-36500
123	441669	-36500
124	427104	-36500
125	412539	-36500
126	397973	-36500
127	383408	-36500
128	368843	-36500
129	354278	-36500
130	339713	-36500
131	325147	-36500
132	310582	-36500
133	296017	-36500
134	281452	-36500
135	266886	-36500
136	252321	-36500
137	237756	-36500
138	223191	-36500
139	208626	-36500
140	194060	-36500
141	179495	-36500
142	164930	-36500
143	150365	-36500
144	135799	-36500
145	135799	-40750
146	150365	-40750
147	164930	-40750
148	179495	-40750
149	194060	-40750
150	208626	-40750
151	223191	-40750
152	237756	-40750
153	252321	-40750
154	266886	-40750
155	281452	-40750
156	296017	-40750
157	310582	-40750
158	325147	-40750
159	339713	-40750
160	354278	-40750
161	368843	-40750
162	383408	-40750
163	397973	-40750
164	412539	-40750
165	427104	-40750
166	441669	-40750
167	456234	-40750
168	470799	-40750
169	470799	-45000
170	456234	-45000
171	441669	-45000
172	427104	-45000
173	412539	-45000
174	397973	-45000
175	383408	-45000
176	368843	-45000
177	354278	-45000
178	339713	-45000
179	325147	-45000
180	310582	-45000
181	296017	-45000
182	281452	-45000
183	266886	-45000
184	252321	-45000
185	237756	-45000
186	223191	-45000
187	208626	-45000
188	194060	-45000
189	179495	-45000
190	164930	-45000
191	150365	-45000
192	135799	-45000
193	135799	-49250
194	150365	-49250
195	164930	-49250
196	179495	-49250
197	194060	-49250
198	208626	-49250
199	223191	-49250
200	237756	-49250
201	252321	-49250
202	266886	-49250
203	281452	-49250
204	296017	-49250
205	310582	-49250
206	325147	-49250
207	339713	-49250
208	354278	-49250
209	368843	-49250
210	383408	-49250
211	397973	-49250
212	412539	-49250
213	427104	-49250
214	441669	-49250
215	456234	-49250
216	470799	-49250
217	470799	-53500
218	456234	-53500
219	441669	-53500
220	427104	-53500
221	412539	-53500
222	397973	-53500
223	383408	-53500
224	368843	-53500
225	354278	-53500
226	339713	-53500
227	325147	-53500
228	310582	-53500
229	296017	-53500
230	281452	-53500
231	266886	-53500
232	252321	-53500
233	237756	-53500
234	223191	-53500
235	208626	-53500
236	194060	-53500
237	179495	-53500
238	164930	-53500
239	150365	-53500
240	135799	-53500
241	135799	-57750
242	150365	-57750
243	164930	-57750
244	179495	-57750
245	194060	-57750
246	208626	-57750
247	223191	-57750
248	237756	-57750
249	252321	-57750
250	266886	-57750
251	281452	-57750
252	296017	-57750
253	310582	-57750
254	325147	-57750
255	339713	-57750
256	354278	-57750
257	368843	-57750
258	383408	-57750
259	397973	-57750
260	412539	-57750
261	427104	-57750
262	441669	-57750
263	456234	-57750
264	470799	-57750
265	470799	-62000
266	456234	-62000
267	441669	-62000
268	427104	-62000
269	412539	-62000
270	397973	-62000
271	383408	-62000
272	368843	-62000
273	354278	-62000
274	339713	-62000
275	325147	-62000
276	310582	-62000
277	296017	-62000
278	281452	-62000
279	266886	-62000
280	252321	-62000
281	237756	-62000
282	223191	-62000
283	208626	-62000
284	194060	-62000
285	179495	-62000
286	164930	-62000
287	150365	-62000
288	135799	-62000
289	135799	-66250
290	150365	-66250
291	164930	-66250
292	179495	-66250
293	194060	-66250
294	208626	-66250
295	223191	-66250
296	237756	-66250
297	252321	-66250
298	266886	-66250
299	281452	-66250
300	296017	-66250
301	310582	-66250
302	325147	-66250
303	339713	-66250
304	354278	-66250
305	368843	-66250
306	383408	-66250
307	397973	-66250
308	412539	-66250
309	427104	-66250
310	441669	-66250
311	456234	-66250
312	470799	-66250
313	470799	-70500
314	456234	-70500
315	441669	-70500
316	427104	-70500
