1	422942	6000
2	414966	6000
3	406990	6000
4	399014	6000
5	391038	6000
6	383061	6000
7	375085	6000
8	367109	6000
9	359133	6000
10	351157	6000
11	343180	6000
12	335204	6000
13	327228	6000
14	319252	6000
15	311276	6000
16	303299	6000
17	295323	6000
18	287347	6000
19	279371	6000
20	271395	6000
21	263419	6000
22	255442	6000
23	247466	6000
24	239490	6000
25	231514	6000
26	223538	6000
27	215561	6000
28	207585	6000
29	199609	6000
30	191633	6000
31	183657	6000
32	183657	1696
33	191633	1696
34	199609	1696
35	207585	1696
36	215561	1696
37	223538	1696
38	231514	1696
39	239490	1696
40	247466	1696
41	255442	1696
42	263419	1696
43	271395	1696
44	279371	1696
45	287347	1696
46	295323	1696
47	303299	1696
48	311276	1696
49	319252	1696
50	327228	1696
51	335204	1696
52	343180	1696
53	351157	1696
54	359133	1696
55	367109	1696
56	375085	1696
57	383061	1696
58	391038	1696
59	399014	1696
60	406990	1696
61	414966	1696
62	422942	1696
63	422942	-2607
64	414966	-2607
65	406990	-2607
66	399014	-2607
67	391038	-2607
68	383061	-2607
69	375085	-2607
70	367109	-2607
71	359133	-2607
72	351157	-2607
73	343180	-2607
74	335204	-2607
75	327228	-2607
76	319252	-2607
77	311276	-2607
78	303299	-2607
79	295323	-2607
80	287347	-2607
81	279371	-2607
82	271395	-2607
83	263419	-2607
84	255442	-2607
85	247466	-2607
86	239490	-2607
87	231514	-2607
88	223538	-2607
89	215561	-2607
90	207585	-2607
91	199609	-2607
92	191633	-2607
93	183657	-2607
94	183657	-6911
95	191633	-6911
96	199609	-6911
97	207585	-6911
98	215561	-6911
99	223538	-6911
100	231514	-6911
101	239490	-6911
102	247466	-6911
103	255442	-6911
104	263419	-6911
105	271395	-6911
106	279371	-6911
107	287347	-6911
108	295323	-6911
109	303299	-6911
110	311276	-6911
111	319252	-6911
112	327228	-6911
113	335204	-6911
114	343180	-6911
115	351157	-6911
116	359133	-6911
117	367109	-6911
118	375085	-6911
119	383061	-6911
120	391038	-6911
121	399014	-6911
122	406990	-6911
123	414966	-6911
124	422942	-6911
125	422942	-11215
126	414966	-11215
127	406990	-11215
128	399014	-11215
129	391038	-11215
130	383061	-11215
131	375085	-11215
132	367109	-11215
133	359133	-11215
134	351157	-11215
135	343180	-11215
136	335204	-11215
137	327228	-11215
138	319252	-11215
139	311276	-11215
140	303299	-11215
141	295323	-11215
142	287347	-11215
143	279371	-11215
144	271395	-11215
145	263419	-11215
146	255442	-11215
147	247466	-11215
148	239490	-11215
149	231514	-11215
150	223538	-11215
151	215561	-11215
152	207585	-11215
153	199609	-11215
154	191633	-11215
155	183657	-11215
156	183657	-15518
157	191633	-15518
158	199609	-15518
159	207585	-15518
160	215561	-15518
161	223538	-15518
162	231514	-15518
163	239490	-15518
164	247466	-15518
165	255442	-15518
166	263419	-15518
167	271395	-15518
168	279371	-15518
169	287347	-15518
170	295323	-15518
171	303299	-15518
172	311276	-15518
173	319252	-15518
174	327228	-15518
175	335204	-15518
176	343180	-15518
177	351157	-15518
178	359133	-15518
179	367109	-15518
180	375085	-15518
181	383061	-15518
182	391038	-15518
183	399014	-15518
184	406990	-15518
185	414966	-15518
186	422942	-15518
187	422942	-19822
188	414966	-19822
189	406990	-19822
190	399014	-19822
191	391038	-19822
192	383061	-19822
193	375085	-19822
194	367109	-19822
195	359133	-19822
196	351157	-19822
197	343180	-19822
198	335204	-19822
199	327228	-19822
200	319252	-19822
201	311276	-19822
202	303299	-19822
203	295323	-19822
204	287347	-19822
205	279371	-19822
206	271395	-19822
207	263419	-19822
208	255442	-19822
209	247466	-19822
210	239490	-19822
211	231514	-19822
212	223538	-19822
213	215561	-19822
214	207585	-19822
215	199609	-19822
216	191633	-19822
217	183657	-19822
218	183657	-24126
219	191633	-24126
220	199609	-24126
221	207585	-24126
222	215561	-24126
223	223538	-24126
224	231514	-24126
225	239490	-24126
226	247466	-24126
227	255442	-24126
228	263419	-24126
229	271395	-24126
230	279371	-24126
231	287347	-24126
232	295323	-24126
233	303299	-24126
234	311276	-24126
235	319252	-24126
236	327228	-24126
237	335204	-24126
238	343180	-24126
239	351157	-24126
240	359133	-24126
241	367109	-24126
242	375085	-24126
243	383061	-24126
244	391038	-24126
245	399014	-24126
246	406990	-24126
247	414966	-24126
248	422942	-24126
249	430919	-24126
250	438895	-24126
251	446871	-24126
252	454847	-24126
253	462823	-24126
254	470800	-24126
255	470800	-28430
256	462823	-28430
257	454847	-28430
258	446871	-28430
259	438895	-28430
260	430919	-28430
261	422942	-28430
262	414966	-28430
263	406990	-28430
264	399014	-28430
265	391038	-28430
266	383061	-28430
267	375085	-28430
268	367109	-28430
269	359133	-28430
270	351157	-28430
271	343180	-28430
272	335204	-28430
273	327228	-28430
274	319252	-28430
275	311276	-28430
276	303299	-28430
