410	325147	-79000
411	310582	-79000
412	296017	-79000
413	281452	-79000
414	266886	-79000
415	252321	-79000
416	237756	-79000
417	223191	-79000
418	208626	-79000
419	194060	-79000
420	179495	-79000
421	164930	-79000
422	150365	-79000
423	135799	-79000
424	135799	-83250
425	150365	-83250
426	164930	-83250
427	179495	-83250
428	194060	-83250
429	208626	-83250
430	223191	-83250
431	237756	-83250
432	252321	-83250
433	266886	-83250
434	281452	-83250
435	296017	-83250
436	310582	-83250
437	325147	-83250
438	339713	-83250
439	354278	-83250
440	368843	-83250
441	383408	-83250
442	397973	-83250
443	412539	-83250
444	427104	-83250
445	441669	-83250
446	456234	-83250
447	470799	-83250
448	470799	-87500
449	456234	-87500
450	441669	-87500
451	427104	-87500
452	412539	-87500
453	397973	-87500
454	383408	-87500
455	368843	-87500
456	354278	-87500
457	339713	-87500
458	325147	-87500
459	310582	-87500
460	296017	-87500
461	281452	-87500
462	266886	-87500
463	252321	-87500
464	237756	-87500
465	223191	-87500
466	208626	-87500
467	194060	-87500
468	179495	-87500
469	164930	-87500
470	150365	-87500
471	135799	-87500
472	135799	-91750
473	150365	-91750
474	164930	-91750
475	179495	-91750
476	194060	-91750
477	208626	-91750
478	223191	-91750
479	237756	-91750
480	252321	-91750
481	266886	-91750
482	281452	-91750
483	296017	-91750
484	310582	-91750
485	325147	-91750
486	339713	-91750
487	354278	-91750
488	368843	-91750
489	383408	-91750
490	397973	-91750
491	412539	-91750
492	427104	-91750
493	441669	-91750
494	456234	-91750
495	470799	-91750
496	470799	-96000
497	456234	-96000
498	441669	-96000
499	427104	-96000
500	412539	-96000
501	397973	-96000
502	383408	-96000
503	368843	-96000
504	354278	-96000
505	339713	-96000
506	325147	-96000
507	310582	-96000
508	296017	-96000
509	281452	-96000
510	266886	-96000
511	252321	-96000
512	237756	-96000
513	223191	-96000
514	208626	-96000
515	194060	-96000
516	179495	-96000
517	164930	-96000
518	150365	-96000
519	135799	-96000
520	135799	-100250
521	150365	-100250
522	164930	-100250
523	179495	-100250
524	194060	-100250
525	208626	-100250
526	223191	-100250
527	237756	-100250
528	252321	-100250
529	266886	-100250
530	281452	-100250
531	296017	-100250
532	310582	-100250
533	325147	-100250
534	339713	-100250
535	354278	-100250
536	368843	-100250
537	383408	-100250
538	397973	-100250
539	412539	-100250
540	427104	-100250
541	441669	-100250
542	456234	-100250
543	470799	-100250
544	470799	-104500
545	456234	-104500
546	441669	-104500
547	427104	-104500
548	412539	-104500
549	397973	-104500
550	383408	-104500
551	368843	-104500
552	354278	-104500
553	339713	-104500
554	325147	-104500
555	310582	-104500
556	296017	-104500
557	281452	-104500
558	266886	-104500
559	252321	-104500
560	237756	-104500
561	223191	-104500
562	208626	-104500
563	194060	-104500
564	179495	-104500
565	164930	-104500
566	150365	-104500
567	135799	-104500
568	135799	-108750
569	150365	-108750
570	164930	-108750
571	179495	-108750
572	194060	-108750
573	208626	-108750
574	223191	-108750
575	237756	-108750
576	252321	-108750
577	266886	-108750
578	281452	-108750
579	296017	-108750
580	310582	-108750
581	325147	-108750
582	339713	-108750
583	354278	-108750
584	368843	-108750
585	383408	-108750
586	397973	-108750
587	412539	-108750
588	427104	-108750
589	441669	-108750
590	456234	-108750
591	470799	-108750
592	470799	-113000
593	456234	-113000
594	441669	-113000
595	427104	-113000
596	412539	-113000
597	397973	-113000
598	383408	-113000
599	368843	-113000
600	354278	-113000
601	339713	-113000
602	325147	-113000
603	310582	-113000
604	296017	-113000
605	281452	-113000
606	266886	-113000
607	252321	-113000
608	237756	-113000
609	223191	-113000
610	208626	-113000
611	194060	-113000
612	179495	-113000
613	164930	-113000
614	150365	-113000
615	135799	-113000
616	135799	-117250
617	150365	-117250
618	164930	-117250
619	179495	-117250
620	194060	-117250
621	208626	-117250
622	223191	-117250
623	237756	-117250
624	252321	-117250
625	266886	-117250
626	281452	-117250
627	296017	-117250
628	310582	-117250
629	325147	-117250
630	339713	-117250
631	354278	-117250
632	368843	-117250
633	383408	-117250
634	397973	-117250
635	412539	-117250
636	427104	-117250
637	441669	-117250
638	456234	-117250
639	470799	-117250
640	470799	-121500
641	456234	-121500
642	441669	-121500
643	427104	-121500
644	412539	-121500
645	397973	-121500
646	383408	-121500
647	368843	-121500
648	354278	-121500
649	339713	-121500
650	325147	-121500
651	310582	-121500
652	296017	-121500
653	281452	-121500
654	266886	-121500
655	252321	-121500
